This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
kínai,zho(Chinese),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1066602,http://data.europeana.eu/item/2051912/data_euscreenXL_1073516,http://data.europeana.eu/item/2051912/data_euscreenXL_1101430,http://data.europeana.eu/item/2051912/data_euscreenXL_1104420,http://data.europeana.eu/item/2051912/data_euscreenXL_1112372,http://data.europeana.eu/item/2051912/data_euscreenXL_1122012,http://data.europeana.eu/item/2051912/data_euscreenXL_1129286,http://data.europeana.eu/item/2051912/data_euscreenXL_1136014,http://data.europeana.eu/item/2051912/data_euscreenXL_1156026,http://data.europeana.eu/item/2051912/data_euscreenXL_1169966
lamaholot,slp(Lamaholot),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_33379_,http://data.europeana.eu/item/2059208/archives_items_33380_,http://data.europeana.eu/item/2059208/archives_items_33381_,http://data.europeana.eu/item/2059208/archives_items_33382_,http://data.europeana.eu/item/2059208/archives_items_37438_,http://data.europeana.eu/item/2059208/archives_items_37440_,http://data.europeana.eu/item/2059208/archives_items_37439_,http://data.europeana.eu/item/2059208/archives_items_37441_,http://data.europeana.eu/item/2059208/archives_items_37442_,http://data.europeana.eu/item/2059208/archives_items_37444_
latein,lat(Latin),,,y,,,,http://data.europeana.eu/item/09428/show_Hs_205,http://data.europeana.eu/item/09428/show_Hs_3244,http://data.europeana.eu/item/09428/show_Hs_521,http://data.europeana.eu/item/09428/show_Hs_545,http://data.europeana.eu/item/09428/show_Hs_675,http://data.europeana.eu/item/09428/show_Hs_544,http://data.europeana.eu/item/09428/show_Hs_761,http://data.europeana.eu/item/09428/show_Hs_792,http://data.europeana.eu/item/09428/show_Hs_1634,http://data.europeana.eu/item/09428/show_Hs_2
latin,lat(Latin),,,y,,,,http://data.europeana.eu/item/91401/oai_cimu_aloes_0108968,http://data.europeana.eu/item/91401/oai_cimu_aloes_0099084,http://data.europeana.eu/item/91401/oai_cimu_aloes_0122839,http://data.europeana.eu/item/91401/oai_cimu_aloes_0123617,http://data.europeana.eu/item/2020601/attachments_124959_7223_124959_original_124959_JPG,http://data.europeana.eu/item/2020601/attachments_76632_7223_76632_original_76632_JPG,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_7637,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9370,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb377908029,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb37790912w
latino,lat(Latin),,,y,,,,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_2822,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_2824,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_2818,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_4249,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5199,,,,,
latinski,lat(Latin),,,y,,,,http://data.europeana.eu/item/2020601/contributions_19550,,,,,,,,,
lengyel,pol(Polish),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1091054,http://data.europeana.eu/item/2051912/data_euscreenXL_1155140,http://data.europeana.eu/item/2051912/data_euscreenXL_1160976,http://data.europeana.eu/item/2051912/data_euscreenXL_1187386,http://data.europeana.eu/item/2051912/data_euscreenXL_1230348,http://data.europeana.eu/item/2051912/data_euscreenXL_1237602,http://data.europeana.eu/item/2051912/data_euscreenXL_1253788,http://data.europeana.eu/item/2051912/data_euscreenXL_1280166,http://data.europeana.eu/item/2051912/data_euscreenXL_1298092,http://data.europeana.eu/item/2051912/data_euscreenXL_1298094
litewski,lit(Lithuanian),,,y,,,,http://data.europeana.eu/item/2025902/_E1989_waw223,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_12422,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_12431,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_12974,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_26862,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_26878,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_27864,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_27865,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_27867,http://data.europeana.eu/item/09404/id_oai_dlibra_karta_org_pl_27866
magahi,mag(Magahi),,,y,,,,http://data.europeana.eu/item/05814/83b1074c_9be8_452a_a6a7_0d4ee6c14185,http://data.europeana.eu/item/2059219/data_sounds_ark__12148_cb41463997z,,,,,,,,
magyar,hun(Hungarian),,,y,,,,http://data.europeana.eu/item/2051912/data_euscreenXL_1000082,http://data.europeana.eu/item/2051912/data_euscreenXL_1000078,http://data.europeana.eu/item/2051912/data_euscreenXL_1000076,http://data.europeana.eu/item/2051912/data_euscreenXL_1000094,http://data.europeana.eu/item/2051912/data_euscreenXL_1000030,http://data.europeana.eu/item/2051912/data_euscreenXL_1000036,http://data.europeana.eu/item/2051912/data_euscreenXL_1000042,http://data.europeana.eu/item/2051912/data_euscreenXL_1000014,http://data.europeana.eu/item/2051912/data_euscreenXL_100000,http://data.europeana.eu/item/2051912/data_euscreenXL_100002
