This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and the codes and labels of one or more langauages in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
arc eng,arc(Official Aramaic (700-300 BCE)),eng(English),,?,,,,http://data.europeana.eu/item/2048076/webclient_DeliveryManager_pid_246333_custom_att_2_simple_viewer,,,,,,,,,
baq ; spa,eus(Basque),spa(Spanish),,y,,,,http://data.europeana.eu/item/91943/23F143392200CAB9AF3AA24D9EF3C308404E50BB,http://data.europeana.eu/item/91943/28C590DBCE67040D718733D62FFB7E4667D4925A,http://data.europeana.eu/item/91943/9D17652F9A836A7BCFBB2AC909693DF0FB00864B,,,,,,,
baq-spa,eus(Basque),spa(Spanish),,y,,,,http://data.europeana.eu/item/91918/u__premsapolc_5349,http://data.europeana.eu/item/91918/u__premsapolc_5938,,,,,,,,
cas-cat,cas(Tsimané),cat(Catalan),,y,,,,http://data.europeana.eu/item/90901/nd_ark__59851_bmcns1n1,,,,,,,,,
cat - spa,spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/91905/771ECA09D94602C300BAB938F9A207B7B6610355,,,,,,,,,
cat : ita,cat(Catalan),ita(Italian),,y,,,,http://data.europeana.eu/item/91915/8FBEE203BD0505C2E1A63C572FB8BA7ED0F734E0,,,,,,,,,
cat ; epo,epo(Esperanto),cat(Catalan),,y,,,,http://data.europeana.eu/item/91913/644E2A4F6C112DC44F7A4CB1FA7E89F1B0435543,,,,,,,,,
cat ; es,spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/91913/C3909097721BC6E4695B57D1CA94CF6EF396BC03,http://data.europeana.eu/item/91913/C0E65F05FF2C043ACD9CBC011AD5AFD8624F8491,,,,,,,,
cat ; fre,fra(French),cat(Catalan),,y,,,,http://data.europeana.eu/item/91958/A855B044D14311FEC0CDD86D053DE3755B1469C0,http://data.europeana.eu/item/91958/C0B568FE7FE915615E06EEF8D48C8843D04F7433,http://data.europeana.eu/item/91958/DCF72B2FC888D1E14B47CB745154FAC333B4FC0C,http://data.europeana.eu/item/91913/18FC568FC64B2C7DC64D88B2AABF1B9AF3BF8BC0,http://data.europeana.eu/item/91915/922D97A3E9B06E2418DFBE3BCA54919F350D8123,,,,,
cat ; heb,heb(Hebrew),cat(Catalan),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258114,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258523,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258524,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258530,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258533,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258491,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258499,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258500,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258818,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258819
cat ; lat,cat(Catalan),lat(Latin),,y,,,,http://data.europeana.eu/item/91952/090D02510618AAC28C1A8FDC83EFA4B355262E68,http://data.europeana.eu/item/91952/DCC68B45B165D2E172944E15A1D50EA73043715C,http://data.europeana.eu/item/91958/2859D9E09EBA217A3C437E795FD3C3FE28BB9B0F,http://data.europeana.eu/item/91963/3153D782EB72C16EB6EDB6382AD6A1565340851A,http://data.europeana.eu/item/91963/4766A51ACE8BF859BE6FA8EC4F39B37F35C1D667,http://data.europeana.eu/item/91963/55B5E98787282A5D05EF3EB3FA14D3AC54492C9D,http://data.europeana.eu/item/91963/02DF91CC85232E2090843388AA0E397037529CC4,http://data.europeana.eu/item/91905/AD6369FC0714729826D17A761E91019CD5417146,http://data.europeana.eu/item/91913/3FCA5449F7ED8E54B1F672E31F6A693A5C659579,http://data.europeana.eu/item/91911/u__llibimps16_30484
"cat, lat",cat(Catalan),lat(Latin),,y,,,,http://data.europeana.eu/item/91946/53495BFA0E5B267A1F1F7687D030106F25435BF3,http://data.europeana.eu/item/91946/FEFC58201C7F1D53DF4F9D47820B7EF2B23A596E,http://data.europeana.eu/item/91946/700CF28915CF6F3F4011AC52D35ED12EC06ADD58,http://data.europeana.eu/item/91946/148852EB9450F33CD9F238E57D0F7E091C286304,http://data.europeana.eu/item/91963/059E07A1BE5008A292406ED1DE1C6148F552B88C,http://data.europeana.eu/item/91911/u__llibimps16_48542,,,,
"cat, spa",spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/91946/188B23148CF24B8F4CE8F573F8854A613A5A67E9,http://data.europeana.eu/item/91946/29302EC03A210FCD081CDFBFBD795FC9BFA1D102,http://data.europeana.eu/item/91909/54D3BAF9D36FA983ABC6BF79D324A5E3FA8C0D72,,,,,,,
cat-spa,spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/919117/u__ProgOC_1268,,,,,,,,,
cat/ spa,spa(Spanish),cat(Catalan),,y,,,,http://data.europeana.eu/item/91909/AC43335CEE64CD5210BB456005E3627459CC59D3,,,,,,,,,
