This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and the codes and labels of one or more langauages in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
he fr,heb(Hebrew),fra(French),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000092774,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000097855,,,,,,,,
he la,heb(Hebrew),lat(Latin),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000083046,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000226679,,,,,,,,
he lad,heb(Hebrew),lad(Ladino),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000062725,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000065386,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000067991,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000082778,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000082937,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000084751,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000087242,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000093190,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000224937,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000225068
heb ; arc,arc(Official Aramaic (700-300 BCE)),heb(Hebrew),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255109,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255110,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255111,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255114,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255120,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255122,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255126,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255135,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255121,http://data.europeana.eu/item/9200397/BibliographicResource_3000126255160
heb arc,arc(Official Aramaic (700-300 BCE)),heb(Hebrew),,y,,,,http://data.europeana.eu/item/2048076/webclient_DeliveryManager_pid_246232_custom_att_2_simple_viewer,,,,,,,,,
hin  ita,ita(Italian),hin(Hindi),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_480e4b94_ff67_4259_942e_a5ad6a3118b4,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_eab615e3_6046_4378_a414_d5b6b92e0d92,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_f2805450_15bf_46d9_b1f1_b29f35e8216d,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_f476f766_2981_4071_80fb_305ace37f267,,,,,,
hrv ; ger,deu(German),hrv(Croatian),,y,,,,http://data.europeana.eu/item/9200133/BibliographicResource_1000157170217,http://data.europeana.eu/item/9200133/BibliographicResource_1000157170254,,,,,,,,
hrv hrv,hrv(Croatian),,,y,,,,http://data.europeana.eu/item/2058617/https___pikabit_locloudhosting_net_files_original_69a926268e84a1c9f9e1a6a0f211c17d_jpg,,,,,,,,,
"hu
 Hungarian",hun(Hungarian),,,y,,,,http://data.europeana.eu/item/9200106/E333BCCE66B5A2E66E69CF37064D9A2209921399,http://data.europeana.eu/item/9200106/A8E6089C5C6227558BD7A9592F582CD0C020C888,http://data.europeana.eu/item/9200106/C52E6425D9D6224B272301354D4835328AE8CED1,,,,,,,
ice ; lat,isl(Icelandic),lat(Latin),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126279661,http://data.europeana.eu/item/9200397/BibliographicResource_3000126279665,http://data.europeana.eu/item/9200397/BibliographicResource_3000126279991,http://data.europeana.eu/item/9200397/BibliographicResource_3000126280049,,,,,,
"is
 Icelandic",isl(Icelandic),,,y,,,,http://data.europeana.eu/item/9200106/60C63EF99BBAD6DEB92A7F5388DC1620498C7410,http://data.europeana.eu/item/9200106/EF4437F3AF67ED5A334DEA3EBF0102EB1935BFC8,http://data.europeana.eu/item/9200106/6B9588DC8F8803C7D861DAC476D85FF741EA311C,http://data.europeana.eu/item/9200106/5CBA229FC4003DD61E7D520D66135B808BF7159F,,,,,,
"it
 Italian",ita(Italian),,,y,,,,http://data.europeana.eu/item/9200106/2D59CB6114B685FC986E1467975BEF36CC086B65,http://data.europeana.eu/item/9200106/4EEDF69628259BE112AE2F9303B591FCACC626C8,http://data.europeana.eu/item/9200106/8E7917D7A90324577B953AF7BB594B3F5A98723E,http://data.europeana.eu/item/9200106/B62B8E723C33F8826A2EF7B60DB57C571FC627B5,http://data.europeana.eu/item/9200106/54C683D5ABF948A32C837956D64423CA0093FB81,http://data.europeana.eu/item/9200106/BD42D4B385A0DB5C81917C275358A3723114DCB5,http://data.europeana.eu/item/9200106/9A54780391270A9D0699DBBA26920F5AB6B2EE09,http://data.europeana.eu/item/9200106/10E626F33419323BE39CADBFBECEF9D84BF4F5F7,http://data.europeana.eu/item/9200106/7F2C484F177431834E272E21D511980C5289CFEB,http://data.europeana.eu/item/9200106/2B03BC5B95339AABB647256072CE56B8A68FC035
it fr,fra(French),ita(Italian),,y,,,,http://data.europeana.eu/item/08001/Consult_index_asp_numfiche_353,,,,,,,,,
it pt,por(Portuguese),ita(Italian),,y,,,,http://data.europeana.eu/item/2048076/F__func_find_b_find_code_SYS_request_000226683,,,,,,,,,
ita  eng,ita(Italian),eng(English),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_068a926f_b783_4498_8386_c38f39bf8c2a,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0709be97_404e_4b86_baa0_2e977f7e7012,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_11c5da95_9ac4_4fea_8532_a924cc06424d,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_1aa62440_90f6_4faf_b91f_cc2ac034096c,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_341c91a1_d68c_4aa1_b6ed_3cf6df68d2b9,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_45d9e585_f585_465d_89b9_36a2df639099,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_53e651c6_1cc6_49bf_8b95_b1df0f5458dd,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_6f675691_2346_4671_9872_93506ec03ab7,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_7023cd3e_6364_4d3f_8f82_d3dedeb37f61,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_8274530b_f15f_4e83_93cc_e2253ba441f2
ita  fra,fra(French),ita(Italian),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0083244a_0e73_4d18_b3f8_1fa7fa1ac3b1,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_02929bcb_49dd_4ce6_ae32_4fb7540cff16,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_03661c68_6684_4651_8fc8_9a4dc09c3a46,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_047793af_640c_44c7_9182_f05f5e2cd369,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0684aaf8_1a55_4850_a2dc_4c40250b9909,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_08c7b052_24b4_4a01_885e_b5f22e357e98,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0a19be05_a126_4695_a53a_f457b187cff2,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0b7b6d05_0d8c_47bd_902b_6d06971d3052,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0c1f80ce_246c_4f3c_a470_ec1484b1bf03,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_0dc35e71_cfe8_49ee_95f7_26ffdb1517ca
ita  ind,ita(Italian),ind(Indonesian),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_1b0445f2_9235_43ad_876f_50244dd9ae16,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_2189c5cf_2076_4fed_9675_50747ef35676,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_9bdd3d9d_8684_49e8_8801_deb3246d92de,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_a2b64a13_4d99_47f8_ac40_eaa183a13aca,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_a33f0baf_a162_4738_8ca4_2e340f4939e3,,,,,
ita  jpn,ita(Italian),jpn(Japanese),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_2bae3544_b712_4e75_8a8a_ee6c7b149985,,,,,,,,,
ita  nap,ita(Italian),nap(Neapolitan),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_d6151676_50e0_48fc_94e5_302a6cdcbf4a,,,,,,,,,
ita  pol,ita(Italian),pol(Polish),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_11a9885f_f917_4ef9_9e8e_cf8596ffbda7,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_31946dc6_1b87_43bc_a864_cd4cb4503f1a,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_86369486_bc2b_4af8_97dc_dfa0fa2c0a7b,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_89ff0325_1d6e_4ea9_aaaf_c06618ac55f7,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_8edded34_63e6_4e50_a89f_fbde71b191b3,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_ae02cc73_0dc1_4f8d_bbae_6a735261aca1,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_bbf0b9d8_d7ec_49e2_b71b_c31e85d75d4d,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_cd896760_b1cf_4787_bc9c_1ac41d8af41e,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_e21639f8_d892_4cdc_bcb3_da4bb4c1c7b6,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_f225e23b_7535_48cf_a838_476e6b11d106
ita  rus,rus(Russian),ita(Italian),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_c1094cbf_e868_4a4f_a9bc_fe563e1c0288,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_da4cb18a_a063_42c7_8f76_e95d09719ccc,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_f8871f74_1f1a_4fcd_802e_6ade0f50542c,,,,,,,
ita  som,som(Somali),ita(Italian),,y,,,,http://data.europeana.eu/item/2022114/urn_axmedis_00000_obj_faa485a4_2b4f_4349_93cc_fbbec4ef798c,,,,,,,,,
ita ; lat,ita(Italian),lat(Latin),,y,,,,http://data.europeana.eu/item/9200397/BibliographicResource_3000126257319,http://data.europeana.eu/item/9200397/BibliographicResource_3000126257986,http://data.europeana.eu/item/9200397/BibliographicResource_3000126258063,http://data.europeana.eu/item/9200397/BibliographicResource_3000126257843,http://data.europeana.eu/item/9200397/BibliographicResource_3000126259624,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268750,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268747,http://data.europeana.eu/item/9200397/BibliographicResource_3000126268746,http://data.europeana.eu/item/9200397/BibliographicResource_3000126269433,http://data.europeana.eu/item/9200397/BibliographicResource_3000126269431
ita ; spa,spa(Spanish),ita(Italian),,y,,,,http://data.europeana.eu/item/91943/5C5A1F56ACBFC574664ED23262C51B497954D230,http://data.europeana.eu/item/91958/9E747A68C817EC25A52EC26B6671CC7C6B674ECF,http://data.europeana.eu/item/91958/608D4FBCF36ADF80C1C98A9786E7517BDB3DF62B,http://data.europeana.eu/item/91915/78A9D1D59488A820995902A06F7661096D5CD876,,,,,,
ita-fre,fra(French),ita(Italian),,y,,,,http://data.europeana.eu/item/2022701/oai_gredos_usal_es_10366_116844,,,,,,,,,
ita/fre,fra(French),ita(Italian),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9676,,,,,,,,,
ita;,ita(Italian),,,y,,,,http://data.europeana.eu/item/91928/u__comercUPF_10416,http://data.europeana.eu/item/91928/u__comercUPF_16290,http://data.europeana.eu/item/91928/u__comercUPF_5522,,,,,,,
"italiano, latino",ita(Italian),lat(Latin),,y,,,,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5195,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5197,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5286,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5296,http://data.europeana.eu/item/2026104/Partage_Plus_ProvidedCHO_Soprintendenza_alla_Galleria_nazionale_d_arte_moderna_e_contemporanea_5298,,,,,
italien/anglais,ita(Italian),eng(English),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8573,,,,,,,,,
italien/français,fra(French),ita(Italian),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8577,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8576,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8578,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9830,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9831,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_9962,,,,
"ja
 Japanese",jpn(Japanese),,,y,,,,http://data.europeana.eu/item/9200106/A4A509259A33181622115758CBA0DE4673B46785,http://data.europeana.eu/item/9200106/7C711A886A22BE203E244BF7F2D6615740F2CBD7,http://data.europeana.eu/item/9200106/B86AAA92EA2D6060343B3ABC2FF07301D0019556,http://data.europeana.eu/item/9200106/49764B447A9F4D84A3D503A5FB4E852D970D11BB,http://data.europeana.eu/item/9200106/C2C73A4047279E82AAD42CFCF0B8BF797A445863,http://data.europeana.eu/item/9200106/20FFBC33A6052C299412EE72BD80596D6A38616B,http://data.europeana.eu/item/9200106/EC760148ED5E44C3CD3658366B5F8721CEA5E077,http://data.europeana.eu/item/9200106/CDD215D73BB5011FDD254C7DEFCF4AEB19D07DC1,http://data.europeana.eu/item/9200106/269415579BF403072A77A811ADF670696F0DB296,http://data.europeana.eu/item/9200106/C2736F410DE176D46FFBAFFBAB65AB2239E2D55B
