This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
Pana (Central African Republic),pnz(Pana (Central African Republic)),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_16229_,,,,,,,,,
Persan,fas(Persian),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_39494_,http://data.europeana.eu/item/2059208/archives_items_39497_,,,,,,,,
Persian,fas(Persian),,,y,,,,http://data.europeana.eu/item/9200211/en_list_one_fmb_cb_0550,http://data.europeana.eu/item/9200211/en_list_one_fmb_cb_0501,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_007Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_001Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_008Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_004Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_006Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_005Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_009Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP088X1X01_011Z
Polish,pol(Polish),,,y,,,,http://data.europeana.eu/item/9200132/B02AC90E243F765599E65A6466E03EE393B58C28,http://data.europeana.eu/item/9200132/B4F2D6B6B6089674278CD768C14A34E3FC5FC4B3,http://data.europeana.eu/item/9200132/7B8928156FDD7180BECF46516C0F9505F56A66DF,http://data.europeana.eu/item/08701/7AC6D4738004DDED8B9C1C77468DA254BB7F74ED,http://data.europeana.eu/item/08701/E9DCA6F6AFA7F6EFC6E8C275FFBFD91BC24AB45B,http://data.europeana.eu/item/08701/5EDD199ACCB43802C0340C618B415297169FFCBA,http://data.europeana.eu/item/08701/11DB814AA44D186F68B4C79608ABC2E44120FE6C,http://data.europeana.eu/item/08701/21BCBAE08139AE4A25630178612387D5F946D988,http://data.europeana.eu/item/08701/DD679AC4F7B0A63338964F55939DF06BB5F20630,http://data.europeana.eu/item/08701/BC63568DD225BDC71460FE9E1153160297B71A4C
Polska,pol(Polish),,,y,,,,http://data.europeana.eu/item/2020601/attachments_177200_16659_177200_original_177200_pdf,,,,,,,,,
Polski,pol(Polish),,,y,,,,http://data.europeana.eu/item/2021401/872543AB883BD13F5065DE48022C15FB74863ACF,http://data.europeana.eu/item/09404/id_oai_www_sbc_org_pl_35798,http://data.europeana.eu/item/2063613/POL_280_005,http://data.europeana.eu/item/2063613/POL_280_004,http://data.europeana.eu/item/2063613/POL_280_003,http://data.europeana.eu/item/2063613/POL_280_002,http://data.europeana.eu/item/2063613/POL_280_001,http://data.europeana.eu/item/2063613/POL_280_009,http://data.europeana.eu/item/2063613/POL_280_010,http://data.europeana.eu/item/2020601/attachments_236189_20853_236189_original_236189_jpg
Pools,pol(Polish),,,y,,,,http://data.europeana.eu/item/2032014/4fa45395293ecf1c2bd7d991e604d89b,http://data.europeana.eu/item/2032014/65d46227f79ea4cda29a08d0eeda6881,http://data.europeana.eu/item/2032014/8c5100631613fc9c2948ae10f39753f3,http://data.europeana.eu/item/2032014/9c7d585053a93cede4b772564370dbd4,http://data.europeana.eu/item/2032014/ef0c6c22cda597fa6194c3b6b5a9dba4,,,,,
Portugais,por(Portuguese),,,y,,,,http://data.europeana.eu/item/9200365/BibliographicResource_2000081615199,http://data.europeana.eu/item/9200365/BibliographicResource_2000081615215,http://data.europeana.eu/item/2020601/attachments_79467_7709_79467_original_79467_jpg,http://data.europeana.eu/item/2020601/attachments_79474_7709_79474_original_79474_jpg,http://data.europeana.eu/item/2020601/attachments_79492_7709_79492_original_79492_jpg,http://data.europeana.eu/item/2020601/attachments_79524_7709_79524_original_79524_jpg,http://data.europeana.eu/item/2020601/attachments_79532_7709_79532_original_79532_jpg,http://data.europeana.eu/item/2020601/attachments_80041_7709_80041_original_80041_jpg,http://data.europeana.eu/item/2020601/attachments_80043_7709_80043_original_80043_jpg,http://data.europeana.eu/item/2020601/attachments_80045_7709_80045_original_80045_jpg
Portugees,por(Portuguese),,,y,,,,http://data.europeana.eu/item/2032014/0fb13911599786f85820b64dfb3b078a,http://data.europeana.eu/item/2032014/39b39133df1d3991efd9898361342d1b,http://data.europeana.eu/item/2032014/53e07539d62e7af047303b3d80cf72a0,http://data.europeana.eu/item/2032014/baa2740769aa6805240479169af3616f,http://data.europeana.eu/item/2032014/ca2feb5a8fc0e3a918e467206112fa58,http://data.europeana.eu/item/2032014/d7a2a4edc108e0f94217de9f0225a50c,http://data.europeana.eu/item/2032014/d8fffa950f7a259e1cd7339cfcdaa6e0,,,
Portugiesisch,por(Portuguese),,,y,,,,http://data.europeana.eu/item/2059217/data_sounds_01782915_356_0069E_00000BEC_01772EE2,,,,,,,,,
