This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and a non-ambigouos language label in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
Greek,ell(Greek),,,y,,,,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2590_2365,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2589_2364,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2593_2368,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2594_2369,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2591_2366,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2592_2367,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2596_2371,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2602_2377,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2601_2376,http://data.europeana.eu/item/2023821/newdani_index_php_elikon_article_view_2597_2372
Griechisch,ell(Greek),,,y,,,,http://data.europeana.eu/item/04202/BibliographicResource_3000135675954,,,,,,,,,
Grieks,ell(Greek),,,y,,,,http://data.europeana.eu/item/2032014/3b46a787be015e82f670925ad1374144,http://data.europeana.eu/item/2032014/486c6a6abc4cac0fac0df18f9f4a16eb,http://data.europeana.eu/item/2032014/58f90cd238b1ef23ee6d80d92a6c88aa,http://data.europeana.eu/item/2032014/a2805373d76105bc16d09d5a485d695d,http://data.europeana.eu/item/2032014/c4d190a50cfea3798bb5970591ba0c6e,http://data.europeana.eu/item/2032014/e387c5c1e136a0ebb05cb5d37dc27362,http://data.europeana.eu/item/2032014/e4e87fb5412b822cd45e84e3a91ac0ec,http://data.europeana.eu/item/2032014/fd03a378996be5b626900c18ab086883,,
Guambiano,gum(Guambiano),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_51956_,http://data.europeana.eu/item/2059208/archives_items_52087_,http://data.europeana.eu/item/2059208/archives_items_52089_,http://data.europeana.eu/item/2059208/archives_items_52090_,http://data.europeana.eu/item/2059208/archives_items_52091_,http://data.europeana.eu/item/2059208/archives_items_52088_,http://data.europeana.eu/item/2059208/archives_items_52092_,http://data.europeana.eu/item/2059208/archives_items_52094_,http://data.europeana.eu/item/2059208/archives_items_52095_,http://data.europeana.eu/item/2059208/archives_items_52093_
Guianese Creole French,gcr(Guianese Creole French),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_34504_,,,,,,,,,
Gujarati,guj(Gujarati),,,y,,,,http://data.europeana.eu/item/08701/814BA520DD9A2131F0C8DC13111B838050530060,http://data.europeana.eu/item/2059208/archives_items_39301_,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_001Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_002Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_004Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_003Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_005Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_006Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_007Z,http://data.europeana.eu/item/2059209/data_sounds_CEAP190X1101_008Z
Gurani,hac(Gurani),,,y,,,,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000D_B869_7,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000D_B864_2,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000D_B86C_3,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000D_B86F_E,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000D_B875_B,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000D_B872_2,http://data.europeana.eu/item/2059205/data_sounds_hdl_1839_00_0000_0000_000D_E87C_E,,,
Géorgien,kat(Georgian),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_51688_,,,,,,,,,
Hebrew,heb(Hebrew),,,y,,,,http://data.europeana.eu/item/2059208/archives_items_38533_,http://data.europeana.eu/item/2059208/archives_items_38535_,http://data.europeana.eu/item/2059208/archives_items_38534_,http://data.europeana.eu/item/2059208/archives_items_38536_,http://data.europeana.eu/item/9200211/en_list_one_bc_b_0045,http://data.europeana.eu/item/9200211/en_list_one_bc_b_0067,http://data.europeana.eu/item/9200211/en_list_one_bc_b_0093,http://data.europeana.eu/item/9200211/en_list_one_bc_b_0104,http://data.europeana.eu/item/9200211/en_list_one_bc_b_0052,http://data.europeana.eu/item/9200211/en_list_one_bc_b_0028
Hebrew (?),heb(Hebrew),,,y,,,,http://data.europeana.eu/item/9200405/BibliographicResource_3000117715735,,,,,,,,,
