This sheet contains cases where the normalization of dc:language is being done by a match between the value of dc:language and the codes and labels of one or more langauages in NAL. ,,,,,,,,,,,,,,,,,
"Table columns:
 - 'dc:language value': The value in the source metadata that was normalized. 
 - 'automatic normalization result': the language that the normalization algorithm matched to the dc:language value (may be more than one) 
 - 'is correct': the annotator indicates here if the result of the columns 'automatic normalization result' is correct, incorrect, or he cannot be sure.
 - 'manual normalization by annotator': if the automatic normalization is incorrect, the annotator may indicate here what is the correct matching language(s)
 - 'Examples': Links to records in the Europeana portal that contain this normalization case. ",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
dc:language value,automatic normalization result,,,is correct?,manual normalization by annotator,,,Examples,,,,,,,,,
"kl
lat fre,fra(French),lat(Latin),,y,,,,http://data.europeana.eu/item/2022701/0000000000,,,,,,,,,
lat heb,heb(Hebrew),lat(Latin),,y,,,,http://data.europeana.eu/item/2022701/0000001736,,,,,,,,,
lat spa,spa(Spanish),lat(Latin),,y,,,,http://data.europeana.eu/item/2022701/0000002237,http://data.europeana.eu/item/2022701/0000000020,http://data.europeana.eu/item/2022701/0000000016,http://data.europeana.eu/item/2022701/0000000039,http://data.europeana.eu/item/2022701/0000000111,http://data.europeana.eu/item/2022701/0000000145,http://data.europeana.eu/item/2022701/0000000146,http://data.europeana.eu/item/2022701/0000000152,http://data.europeana.eu/item/2022701/0000001783,http://data.europeana.eu/item/2022701/0000002150
"lat, cat",cat(Catalan),lat(Latin),,y,,,,http://data.europeana.eu/item/91946/52A9A3B45691D722525AC4DB6AD4FC985A00AD7D,http://data.europeana.eu/item/91946/E8FA06793BE81C9905C7D4450261F884654FAD26,http://data.europeana.eu/item/91946/93F25400ECA7F16655A4D4A2C64BB8ABF609D03B,http://data.europeana.eu/item/91946/B0C344E574CFB5A3FB64AC347C84A849A7B97533,http://data.europeana.eu/item/91946/34811AC88048629839CF06E8D6C15DEAA8DD5216,,,,,
"lat, fre",fra(French),lat(Latin),,y,,,,http://data.europeana.eu/item/91913/24C7A3E87759B3E09225AE973BF1AD96C41F5AE6,,,,,,,,,
"lat, spa",spa(Spanish),lat(Latin),,y,,,,http://data.europeana.eu/item/91946/A197A9C5BB2DE511BB2300C6768507D03DE77422,http://data.europeana.eu/item/91946/C3081039D61C86A4998B2E0591B075FD2CE4003C,,,,,,,,
lat.,lat(Latin),,,y,,,,http://data.europeana.eu/item/91913/54A923F4726A98E08C9327EA98E02BA225F3F807,http://data.europeana.eu/item/09403/viewer_ppnresolver_id_12,http://data.europeana.eu/item/09403/viewer_ppnresolver_id_386,http://data.europeana.eu/item/09403/viewer_ppnresolver_id_481,,,,,,
lg - ganda,lug(Ganda),,,y,,,,http://data.europeana.eu/item/08601/______1037479000000165053__________________,,,,,,,,,
ng^,ndo(Ndonga),,,y,,,,http://data.europeana.eu/item/2048076/webclient_DeliveryManager_pid_6534_custom_att_2_simple_viewer,http://data.europeana.eu/item/2048076/webclient_DeliveryManager_pid_6666_custom_att_2_simple_viewer,http://data.europeana.eu/item/2048076/webclient_DeliveryManager_pid_6676_custom_att_2_simple_viewer,http://data.europeana.eu/item/2048076/webclient_DeliveryManager_pid_6895_custom_att_2_simple_viewer,http://data.europeana.eu/item/2048076/webclient_DeliveryManager_pid_8257_custom_att_2_simple_viewer,,,,,
"nl
 Dutch",nld(Dutch),,,y,,,,http://data.europeana.eu/item/9200106/F1426A960FA26A8B1A021769923279CB06378BE1,http://data.europeana.eu/item/9200106/BA76080C7B4946458F56AFD4988D3B914AEAE58A,http://data.europeana.eu/item/9200106/898DB1280DCE6CC1B4A87327190A842BA7C7EAA2,http://data.europeana.eu/item/9200106/BF1DFA279656C5BD40B25493CAA99CB59EB3664F,http://data.europeana.eu/item/9200106/84E1CE169B6B5894E0F40F03D33393BD35B9F1C9,http://data.europeana.eu/item/9200106/D2355642A5D918331E2C74A68004CFC79647FA3E,http://data.europeana.eu/item/9200106/7741F902F0732EBA82B61B5B65994E953B8BF610,http://data.europeana.eu/item/9200106/11E81CEA5FAF94AFABAC38C5B7196E588AF38140,http://data.europeana.eu/item/9200106/B396A506718BC0F338A82D7FE054FB2ED89EAF91,http://data.europeana.eu/item/9200106/9CDE611851E8E5013A534CA129562F9A25E99CF5
"no
 Norwegian",nor(Norwegian),,,y,,,,http://data.europeana.eu/item/9200106/12D966596EBB184128ACF71F0F51F76806A05767,http://data.europeana.eu/item/9200106/7C83E3A0F7FB725CE6F66E5893D750D6F467FE16,http://data.europeana.eu/item/9200106/42B719C352BB2D9FD11B71EBE95A2517C70F9CF4,http://data.europeana.eu/item/9200106/AC08A04F9F11F9881BD97EA464D6859E806BDB4B,http://data.europeana.eu/item/9200106/5B1D1A803022B234889F0FA21E51BB22E215FA95,http://data.europeana.eu/item/9200106/5342D762627FFB8750B8713070F5227DF7A26715,http://data.europeana.eu/item/9200106/55F682A3712DA05755C658B0AB95BEFBABDC335A,http://data.europeana.eu/item/9200106/8F2FD968C9EFD25BA6AB26E64C54BE07EF18ECEB,http://data.europeana.eu/item/9200106/5C5491C4ACE3F2DB5CE9D2892E7E0EDBB4B3DABA,http://data.europeana.eu/item/9200106/C1C642CBEE8B77481ADBA185690B4CBE4D62AAAE
occitan/français,oci(Occitan),fra(French),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4041,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4048,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4049,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4045,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4044,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4043,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4053,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_4052,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8597,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8623
occitan/français/italien,oci(Occitan),fra(French),ita(Italian),y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8644,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8650,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8721,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8709,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8718,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8725,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8723,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8722,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_8752,
oci fre,oci(Occitan),fra(French),,y,,,,http://data.europeana.eu/item/2059211/dyn_portal_index_seam_page_alo_aloId_3769,,,,,,,,,
"ota, gre",ell(Greek),ota(Ottoman Turkish (1500-1928)),,y,,,,http://data.europeana.eu/item/2055709/340442,,,,,,,,,
pa|,pan(Panjabi),,,?,,,,http://data.europeana.eu/item/2022701/pandora_0000039943,http://data.europeana.eu/item/2022701/pandora_0000039979,http://data.europeana.eu/item/2022701/pandora_0000040011,http://data.europeana.eu/item/2022701/pandora_0000040034,http://data.europeana.eu/item/2022701/pandora_0000040047,http://data.europeana.eu/item/2022701/pandora_0000040077,http://data.europeana.eu/item/2022701/pandora_0000040093,http://data.europeana.eu/item/2022701/pandora_0000040101,http://data.europeana.eu/item/2022701/pandora_0000040117,http://data.europeana.eu/item/2022701/pandora_0000040203
